4421	a must for fans of british cinema , if only because so many titans of the industry are along for the ride	1
4422	but it 's hard to imagine a more generic effort in the genre	0
4423	what makes it worth watching is quaid 's performance	1
4424	snoots will no doubt rally to its cause , trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers ' time with a gobbler like this	0
4425	stale and uninspired	0
4428	it reaffirms life as it looks in the face of death	1
4429	it 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long	0
4430	if the full monty was a freshman fluke , lucky break is lrb cattaneo rrb sophomore slump	0
4431	rarely does a film so graceless and devoid of merit as this one come along	0
4432	this comic gem is as delightful as it is derivative	1
4433	for all its brilliant touches , dragon loses its fire midway , nearly flickering out by its perfunctory conclusion	0
4434	no , i love it hell , i dunno	1
4435	dull , a road trip movie that 's surprisingly short of both adventure and song	0
4436	baran is shockingly devoid of your typical majid majidi shoe loving , crippled children	0
4437	khouri manages , with terrific flair , to keep the extremes of screwball farce and blood curdling family intensity on one continuum	1
4438	as the movie dragged on , i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light the light of the exit sign	0
4439	that 's its first sign of trouble	0
4440	the movie is ingenious fun	1
4441	ah , yes , that would be me fighting off the urge to doze	0
4442	a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification	0
4443	until it goes off the rails in its final 10 or 15 minutes , wendigo , larry fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films	1
4444	you walk out of the good girl with mixed emotions disapproval of justine combined with a tinge of understanding for her actions	1
4445	hard core slasher aficionados will find things to like but overall the halloween series has lost its edge	0
4446	it 's the perfect star vehicle for grant , allowing him to finally move away from his usual bumbling , tongue tied screen persona	1
4447	it grabs you in the dark and shakes you vigorously for its duration	1
4448	makes the same mistake as the music industry it criticizes , becoming so slick and watered down it almost loses what made you love it in the first place	0
4451	breen 's script is sketchy with actorish notations on the margin of acting	0
4452	the film can depress you about life itself	0
4453	the slam bang superheroics are kinetic enough to engross even the most antsy youngsters	1
4454	then you get another phone call warning you that if the video is n't back at blockbuster before midnight , you 're going to face frightening late fees	0
4455	its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there 's no time to think about them anyway	1
4457	the story is forgive me a little thin , and the filmmaking clumsy and rushed	0
4458	graphic sex may be what 's attracting audiences to unfaithful , but gripping performances by lane and gere are what will keep them awake	1
4459	feels shrill , simple and soapy	0
4460	bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made	1
4461	it sucked	0
4462	will give many ministers and bible study groups hours of material to discuss	1
4463	a light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation	0
4464	a so so , made for tv something posing as a real movie	0
4466	skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor	1
4467	an unencouraging threefold expansion on the former mtv series , accompanying the stunt hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc	0
4468	a jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post production stages	0
4469	the film brilliantly shines on all the characters , as the direction is intelligently accomplished	1
4470	this thing is virtually unwatchable	0
4471	there is a beautiful , aching sadness to it all	1
4472	this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks	0
4473	handsome and sophisticated approach to the workplace romantic comedy	1
4475	huppert 's show to steal and she makes a meal of it , channeling kathy baker 's creepy turn as the repressed mother on boston public just as much as 8 women 's augustine	1
4476	yet why it fails is a riddle wrapped in a mystery inside an enigma	0
